2018-008E,In Orbit,Low Earth Orbit,95.3,546,523,97.5
2018-008F,In Orbit,Low Earth Orbit,95.3,546,527,97.5
2019-005B,In Orbit,Low Earth Orbit,95.2,538,521,97.5
2021-033G,In Orbit,Low Earth Orbit,94.7,508,494,97.4
2021-033H,In Orbit,Low Earth Orbit,94.7,509,494,97.4
2021-091K,In Orbit,Low Earth Orbit,94.7,522,502,97.4
2019-059B,In Orbit,Low Earth Orbit,99.6,749,732,98.6
2018-099AX,In Orbit,Low Earth Orbit,93.6,590,573,97.7
2015-049F,In Orbit,Low Earth Orbit,95.18,536,518,97.46
2012-039A,In Orbit,Low Earth Orbit,94.7,505,501,97.5
2017-042A,In Orbit,Low Earth Orbit,94.7,508,505,97.4
2018-014A,In Orbit,Low Earth Orbit,94.7,509,505,97.4
2018-014B,In Orbit,Low Earth Orbit,94.7,509,500,97.4
2018-111A,In Orbit,Low Earth Orbit,94.7,511,503,97.5
2018-111B,In Orbit,Low Earth Orbit,94.7,511,498,97.5
2014-024A,In Orbit,Low Earth Orbit,99.87,754,751,98.53
2014-033A,In Orbit,Low Earth Orbit,97.19,636,612,97.99
2011-035B,In Orbit,Geostationary Orbit,1436.13,35788,35786,0.03
2014-023B,In Orbit,Geostationary Orbit,1436.08,35789,35784,0.12
2018-099AB,In Orbit,Low Earth Orbit,96.3,589,573,97.7
2015-077B,In Orbit,Low Earth Orbit,95.49,551,534,14.98
2021-006CS,In Orbit,Low Earth Orbit,95.2,535,526,97.5
2021-006CU,In Orbit,Low Earth Orbit,95.2,535,525,97.7
2021-026AK,In Orbit,Low Earth Orbit,95.2,535,526,97.5
2021-026AT,In Orbit,Low Earth Orbit,95.2,535,526,97.5
2021-006CB,In Orbit,Low Earth Orbit,95.2,535,525,97.5
2021-006BA,In Orbit,Low Earth Orbit,95.2,535,527,97.5
2022-002CD,In Orbit,Low Earth Orbit,94.7,535,524,97.5
2022-002CB,In Orbit,Low Earth Orbit,94.7,535,525,97.5
2022-002U,In Orbit,Low Earth Orbit,94.7,535,524,97.5
2022-002BV,In Orbit,Low Earth Orbit,94.7,535,519,97.5
2018-096L,In Orbit,Low Earth Orbit,95,500,476,97.4
2020-061AZ,In Orbit,Low Earth Orbit,94.1,535,531,97.5
2020-068AP,In Orbit,Low Earth Orbit,95.8,568,552,97.7
2020-068AN,In Orbit,Low Earth Orbit,95.8,568,552,97.7
2021-022Z,In Orbit,Low Earth Orbit,95.8,563,534,97.7
2021-022T,In Orbit,Low Earth Orbit,95.8,563,536,97.7
2021-006BR,In Orbit,Low Earth Orbit,95.2,535,526,97.5
2021-006DX,In Orbit,Low Earth Orbit,95.2,535,526,97.5
2005-042A,In Orbit,Low Earth Orbit,97,1050,264,97.9
2011-002A,In Orbit,Low Earth Orbit,97,1000,200,97.8
2013-043A,In Orbit,Low Earth Orbit,97.25,997,257,97.8
2019-004A,In Orbit,Low Earth Orbit,92.7,419,395,74
2021-032A,In Orbit,Low Earth Orbit,97.9,758,524,98.2
2018-084F,In Orbit,Low Earth Orbit,96.8,616,597,97.8
2018-008C,In Orbit,Low Earth Orbit,95.3,547,528,97.5
2017-005A,In Orbit,Geostationary Orbit,1436.1,35810,35764,0.1
2009-002H,In Orbit,Low Earth Orbit,97.92,667,651,98.03
2019-077A,In Orbit,Low Earth Orbit,106.2,1056,1044,88.9
2019-077B,In Orbit,Low Earth Orbit,110.2,1430,1045,88.9
2021-070A,In Orbit,Low Earth Orbit,110.2,907,899,88.9
2021-070B,In Orbit,Low Earth Orbit,110.2,907,899,88.9
2021-022U,In Orbit,Low Earth Orbit,95.2,563,536,97.5
2006-031A,In Orbit,Low Earth Orbit,98.5,698,676,98.2
2012-025B,In Orbit,Low Earth Orbit,98.5,696,679,98.2
2015-014A,In Orbit,Low Earth Orbit,95.25,540,522,97.5
2013-042A,In Orbit,Low Earth Orbit,95.5,552,535,97.6
2013-032A,In Orbit,NULL,NULL,NULL,NULL,NULL
2006-034A,In Orbit,Geostationary Orbit,1436.1,35792,35780,0.02
2017-067A,In Orbit,Geostationary Orbit,1436,35799,35787,0
2010-070B,In Orbit,Geostationary Orbit,1436.12,35794,35780,0.05
2017-023A,In Orbit,Geostationary Orbit,1436.08,35791,35781,0
2021-102H,In Orbit,Low Earth Orbit,95,572,543,97.6
2021-059BD,In Orbit,Low Earth Orbit,95.1,534,513,97.5
2021-059AZ,In Orbit,Low Earth Orbit,95.1,535,513,97.5
2022-033AP,In Orbit,Low Earth Orbit,95,511,492,97.4
2022-033AN,In Orbit,Low Earth Orbit,95,511,492,97.4
2022-033AJ,In Orbit,Low Earth Orbit,95,509,496,97.4
2022-033AK,In Orbit,Low Earth Orbit,95,509,496,97.4
2021-059BR,In Orbit,Low Earth Orbit,95.1,534,512,97.5
2021-059BZ,In Orbit,Low Earth Orbit,95.1,533,513,97.5
2020-081B,In Orbit,Low Earth Orbit,96.1,576,564,36.9
2020-081C,In Orbit,Low Earth Orbit,96.1,575,562,36.9
2020-081H,In Orbit,Low Earth Orbit,96.1,575,561,36.9
2020-081K,In Orbit,Low Earth Orbit,96.1,574,562,36.9
2021-022Y,In Orbit,Low Earth Orbit,95.4,562,536,97.5
2019-058B,In Orbit,Low Earth Orbit,9,609,592,97.8
2000-047A,In Orbit,Low Earth Orbit,97.21,676,574,68
2005-016A,In Orbit,Low Earth Orbit,99.08,716,713,57.01
2021-022S,In Orbit,Low Earth Orbit,95.4,564,535,97.6
2020-068G,In Orbit,Low Earth Orbit,95.8,567,552,97.7
2018-102F,In Orbit,Low Earth Orbit,95.4,549,531,97.6
2018-102G,In Orbit,Low Earth Orbit,95.4,549,530,97.6
2018-102H,In Orbit,Low Earth Orbit,95.4,550,529,97.6
2018-102J,In Orbit,Low Earth Orbit,95.4,549,529,97.6
2018-102K,In Orbit,Low Earth Orbit,95.4,549,528,97.6
2018-102L,In Orbit,Low Earth Orbit,95.4,549,528,97.6
2018-102M,In Orbit,Low Earth Orbit,95.4,549,529,97.6
1999-020A,In Orbit,Low Earth Orbit,98.8,703,702,98.2
2013-008A,In Orbit,Low Earth Orbit,98.8,705,700,98.2
2021-088A,In Orbit,Low Earth Orbit,98.8,686,676,98.2
2015-067A,In Orbit,Geostationary Orbit,1436.1,35800,35788,0.1
2015-052B,In Orbit,Low Earth Orbit,97.53,650,631,6
2016-040E,In Orbit,Low Earth Orbit,94.8,517,501,97.5
2007-001A,In Orbit,Low Earth Orbit,97.2,637,617,97.7
2002-058H,In Orbit,Low Earth Orbit,97.5,668,610,64.6
2002-058B,In Orbit,Low Earth Orbit,97.9,717,603,64.6
2021-118B,In Orbit,Geostationary Orbit,1436,36125,36084,0.03
2021-073D,In Orbit,Low Earth Orbit,95.5,565,524,97.5
2014-033AL,In Orbit,Low Earth Orbit,97.82,697,612,97.98
2021-059BA,In Orbit,Low Earth Orbit,95.2,533,512,97.5
2018-046F,In Orbit,Low Earth Orbit,94.2,486,480,51.6
2019-038X,In Orbit,Low Earth Orbit,95.2,546,514,97.5
2021-034B,In Orbit,Low Earth Orbit,96.6,610,607,97.8
2017-042P,In Orbit,Low Earth Orbit,96.5,598,586,97.6
2017-019B,In Orbit,Low Earth Orbit,94.2,490,476,51.64
2021-059AW,In Orbit,Low Earth Orbit,95.2,536,524,97.5
2016-062E,In Orbit,Low Earth Orbit,94.6,507,498,51.6
2017-042BJ,Decayed,NULL,NULL,NULL,NULL,NULL
2019-018H,In Orbit,Low Earth Orbit,96.5,510,493,97.5
2017-071L,Decayed,NULL,NULL,NULL,NULL,NULL
2018-004Q,In Orbit,Low Earth Orbit,94.5,504,493,97.5
2021-059CJ,In Orbit,Low Earth Orbit,95.1,535,512,97.5
2021-006DV,In Orbit,Low Earth Orbit,95.2,535,521,97.5
2018-088H,In Orbit,Low Earth Orbit,94.7,515,495,85
2015-052D,In Orbit,Low Earth Orbit,97.57,649,635,6
2018-111G,In Orbit,Low Earth Orbit,96.2,585,570,97.7
2018-111P,In Orbit,Low Earth Orbit,96.2,587,569,97.7
2018-004R,In Orbit,Low Earth Orbit,94.5,502,495,97.5
2020-068R,In Orbit,Low Earth Orbit,94.5,568,554,97.7
2017-042T,In Orbit,Low Earth Orbit,96.5,596,586,97.6
2022-002CC,In Orbit,Low Earth Orbit,94.7,535,525,97.5
2020-061AW,In Orbit,Low Earth Orbit,94.5,538,534,97.5
2018-096AC,In Orbit,Low Earth Orbit,94.3,506,479,97.5
2017-071S,Decayed,NULL,NULL,NULL,NULL,NULL
2019-038V,In Orbit,Low Earth Orbit,95.2,546,515,97.5
2019-038Z,In Orbit,Low Earth Orbit,95.2,546,515,97.5
2019-018J,In Orbit,Low Earth Orbit,94.6,510,493,97.5
2020-061AC,In Orbit,Low Earth Orbit,94.5,538,534,97.5
2017-042R,In Orbit,Low Earth Orbit,96.5,601,584,97.6
2017-042N,In Orbit,Low Earth Orbit,96.5,602,585,97.6
2019-038AB,In Orbit,Low Earth Orbit,95.2,543,515,97.5
2018-111K,In Orbit,Low Earth Orbit,96.2,585,570,97.7
2019-089J,In Orbit,Low Earth Orbit,96.1,576,566,36.9
2021-059G,In Orbit,Low Earth Orbit,95.2,535,512,97.5
2021-006DR,In Orbit,Low Earth Orbit,95.2,535,522,97.5
2017-019C,In Orbit,Low Earth Orbit,94.2,490,476,51.64
2020-081G,In Orbit,Low Earth Orbit,94.2,577,565,36.9
2015-052E,In Orbit,Low Earth Orbit,97.57,649,635,6.01
2020-081E,In Orbit,Low Earth Orbit,94.2,576,564,36.9
2018-014C,In Orbit,Low Earth Orbit,96.2,589,571,97.3
2017-008BB,In Orbit,Low Earth Orbit,94.6,507,496,97.5
2015-052C,In Orbit,Low Earth Orbit,97.49,649,629,6
2019-018G,In Orbit,Low Earth Orbit,94.6,510,493,97.5
2021-059AY,In Orbit,Low Earth Orbit,95.2,533,512,97.5
2019-089D,In Orbit,Low Earth Orbit,96.1,579,568,36.9
2018-014E,In Orbit,Low Earth Orbit,96.2,588,571,97.3
2022-002AQ,In Orbit,Low Earth Orbit,94.7,535,524,97.5
2018-096P,In Orbit,Low Earth Orbit,95,500,476,97.5
2017-036K,In Orbit,Low Earth Orbit,94.6,510,496,97.45
2019-038L,In Orbit,Low Earth Orbit,95.2,547,514,97.5
2017-036R,In Orbit,Low Earth Orbit,94.6,508,496,97.45
2017-071T,Decayed,NULL,NULL,NULL,NULL,NULL
2017-036J,In Orbit,Low Earth Orbit,94.6,511,496,97.45
2017-036Q,In Orbit,Low Earth Orbit,94.6,508,496,97.45
2021-006CJ,In Orbit,Low Earth Orbit,95.2,535,524,97.5
2018-010C,In Orbit,Low Earth Orbit,94.9,534,494,82.9
2018-004N,In Orbit,Low Earth Orbit,94.5,504,493,97.5
2017-071Q,Decayed,NULL,NULL,NULL,NULL,NULL
2017-036T,In Orbit,Low Earth Orbit,94.6,510,496,97.45
2021-059BC,In Orbit,Low Earth Orbit,95.2,536,524,97.5
2017-008AW,In Orbit,Low Earth Orbit,94.6,507,496,97.5
2022-002BY,In Orbit,Low Earth Orbit,94.7,535,525,97.5
2017-042Q,In Orbit,Low Earth Orbit,96.5,601,585,97.6
2019-038T,In Orbit,Low Earth Orbit,95.2,545,516,97.5
2021-006AW,In Orbit,Low Earth Orbit,95.2,535,522,97.5
2018-111M,In Orbit,Low Earth Orbit,96.2,585,570,97.7
2021-006AP,In Orbit,Low Earth Orbit,95.2,535,521,96.5
2020-068T,In Orbit,Low Earth Orbit,94.5,568,553,97.7
2017-008BA,In Orbit,Low Earth Orbit,94.6,507,496,97.5
2021-006DY,In Orbit,Low Earth Orbit,95.2,535,521,97.5
2018-096N,In Orbit,Low Earth Orbit,95,500,476,97.5
2020-061AD,In Orbit,Low Earth Orbit,94.5,538,534,97.5
2020-081D,In Orbit,Low Earth Orbit,96.1,576,564,36.9
2019-089K,In Orbit,Low Earth Orbit,96.1,576,566,36.9
2015-052F,In Orbit,Low Earth Orbit,97.56,650,634,6.01
2017-042S,In Orbit,Low Earth Orbit,96.5,596,586,97.6
2018-004P,In Orbit,Low Earth Orbit,94.5,504,493,97.5
2022-002AP,In Orbit,Low Earth Orbit,94.7,535,524,97.5
2017-008AZ,In Orbit,Low Earth Orbit,94.6,507,496,97.5
2018-111J,In Orbit,Low Earth Orbit,96.2,585,570,97.7
2017-019D,In Orbit,Low Earth Orbit,94.2,489,477,51.64
2017-071E,In Orbit,Low Earth Orbit,93.6,454,451,51.6
2022-002BE,In Orbit,Low Earth Orbit,94.7,535,524,97.5
2017-071M,Decayed,NULL,NULL,NULL,NULL,NULL
2021-006DC,In Orbit,Low Earth Orbit,95.2,535,521,97.5
2017-036S,In Orbit,Low Earth Orbit,94.6,509,496,97.45
2021-006AS,In Orbit,Low Earth Orbit,95.2,535,521,97.5
2018-111N,In Orbit,Low Earth Orbit,96.2,584,569,97.7
2017-008AV,In Orbit,Low Earth Orbit,94.6,507,496,97.5
2020-061AV,In Orbit,Low Earth Orbit,94.5,538,534,97.5
2017-036G,In Orbit,Low Earth Orbit,94.6,511,496,97.45
2020-068Q,In Orbit,Low Earth Orbit,94.5,567,553,97.7
2017-008AX,In Orbit,Low Earth Orbit,94.6,507,496,97.5
2016-062D,In Orbit,Low Earth Orbit,94.6,507,498,51.6
2021-034F,In Orbit,Low Earth Orbit,94.5,612,608,97.8
2017-008AY,In Orbit,Low Earth Orbit,94.6,507,496,97.5
2017-019E,In Orbit,Low Earth Orbit,94.2,490,476,51.64
2020-061AX,In Orbit,Low Earth Orbit,94.5,539,534,97.5
2020-068S,In Orbit,Low Earth Orbit,94.5,568,554,97.7
2017-008BC,In Orbit,Low Earth Orbit,94.6,507,496,97.5
2018-010E,In Orbit,Low Earth Orbit,94.8,532,492,82.9
2018-014F,In Orbit,Low Earth Orbit,96.2,588,571,97.3
2019-089M,In Orbit,Low Earth Orbit,96.1,576,568,36.9
2018-111H,In Orbit,Low Earth Orbit,96.2,584,569,97.7
2018-046H,In Orbit,Low Earth Orbit,94.2,486,480,51.6
2018-014D,In Orbit,Low Earth Orbit,96.2,589,571,97.3
2020-061AY,In Orbit,Low Earth Orbit,94.5,539,534,97.5
2019-018K,In Orbit,Low Earth Orbit,94.6,508,493,97.5
2018-096AD,In Orbit,Low Earth Orbit,95,500,476,97.5
2018-046E,In Orbit,Low Earth Orbit,94.2,486,480,51.6
2020-081F,In Orbit,Low Earth Orbit,96.1,576,568,36.9
2019-038S,In Orbit,Low Earth Orbit,95.2,547,513,97.5
2016-062F,In Orbit,Low Earth Orbit,94.6,507,498,51.6
2016-062C,In Orbit,Low Earth Orbit,94.6,507,498,51.6
2017-036H,In Orbit,Low Earth Orbit,94.6,511,496,97.45
2019-038AE,In Orbit,Low Earth Orbit,95.2,544,515,97.5
2017-071J,Decayed,NULL,NULL,NULL,NULL,NULL
2018-046G,In Orbit,Low Earth Orbit,94.2,486,480,51.6
2017-042W,In Orbit,Low Earth Orbit,96.5,597,587,97.6
2018-111L,In Orbit,Low Earth Orbit,96.2,584,569,97.7
2018-088F,In Orbit,Low Earth Orbit,94.7,595,495,85
2019-036X,Inactive,NULL,NULL,NULL,NULL,NULL
2018-004C,In Orbit,Low Earth Orbit,94.6,506,494,97.5
2019-036AC,In Orbit,Low Earth Orbit,98.9,715,696,24
2015-049K,In Orbit,Low Earth Orbit,95.24,541,520,97.47
2021-059Z,In Orbit,Low Earth Orbit,95.2,536,521,97.5
2021-059AA,In Orbit,Low Earth Orbit,95.2,536,521,97.5
2014-051A,In Orbit,Low Earth Orbit,100.73,808,779,98.47
2019-005A,Decayed,NULL,NULL,NULL,NULL,NULL
2021-117B,In Orbit,Low Earth Orbit,95.24,501,485,97.39
2017-077A,In Orbit,Low Earth Orbit,94.5,502,489,97.4
2017-084A,In Orbit,Low Earth Orbit,94.5,502,489,97.4
2018-006A,In Orbit,Low Earth Orbit,94.5,503,488,97.3
2018-025A,In Orbit,Low Earth Orbit,94.5,502,489,97.3
2020-051B,In Orbit,Low Earth Orbit,94.4,500,481,97.5
2009-063A,In Orbit,Low Earth Orbit,103.1,911,900,67.2
2017-076A,In Orbit,Low Earth Orbit,101,916,908,67.1
2018-082A,In Orbit,Low Earth Orbit,96.1,900,244,67.1
2021-008A,In Orbit,Low Earth Orbit,103.09,909,901,67.1
2022-036A,In Orbit,Low Earth Orbit,103.09,908,896,67.1
2014-086A,In Orbit,Low Earth Orbit,103.11,910,901,67.15
2015-057A,Inactive,NULL,NULL,NULL,NULL,NULL
2020-089A,In Orbit,Geostationary Orbit,1436.04,35792,35779,0.04
2011-074B,In Orbit,Geostationary Orbit,1436.8,35793,35778,4.85
2012-061A,In Orbit,Geostationary Orbit,1436.09,35801,35772,0.22
2014-023A,In Orbit,Geostationary Orbit,1435.99,35802,35767,4.76
2014-058A,In Orbit,Geostationary Orbit,1436.12,35793,35781,0.05
2019-038W,In Orbit,Low Earth Orbit,95.2,545,515,97.5
2022-007A,In Orbit,Low Earth Orbit,95.4,601,591,97.8
2022-018A,In Orbit,Low Earth Orbit,95.4,600,596,97.8
2018-111AJ,In Orbit,Low Earth Orbit,94.5,513,480,97.3
2018-048B,In Orbit,Low Earth Orbit,97.5,647,634,98
2020-011D,In Orbit,Low Earth Orbit,715,486,476,51.7
2022-033F,In Orbit,Low Earth Orbit,95.1,509,497,97.4
2021-059BM,In Orbit,Low Earth Orbit,95.1,536,512,97.5
2016-040G,In Orbit,Low Earth Orbit,94.7,515,501,97.5
2019-071N,Debris,NULL,NULL,NULL,NULL,NULL
2021-059AE,In Orbit,Low Earth Orbit,94.5,536,522,97.5
2021-059AF,In Orbit,Low Earth Orbit,94.5,536,522,97.5
2001-056D,In Orbit,Low Earth Orbit,105.1,1014,984,99.2
2017-036P,In Orbit,Low Earth Orbit,94.7,516,496,97.45
2011-061F,In Orbit,Low Earth Orbit,97.45,724,442,101.7
2022-002M,In Orbit,Low Earth Orbit,94.7,535,522,97.5
2022-002BU,In Orbit,Low Earth Orbit,94.7,535,524,97.5
2022-002BG,In Orbit,Low Earth Orbit,94.7,525,523,97.5
2009-032A,In Orbit,Geostationary Orbit,1434.6,35788,35728,0.04
2014-054B,In Orbit,Geostationary Orbit,1436.11,35802,35772,0.05
2011-058A,In Orbit,Low Earth Orbit,102.2,868,853,20
2018-064A,In Orbit,Geostationary Orbit,1436.1,35797,35789,0
1994-054A,In Orbit,Geostationary Orbit,1436.13,35976,35598,5.1
1996-026A,In Orbit,Geostationary Orbit,1436.12,37900,33674,7.33
2014-020A,In Orbit,Geostationary Orbit,1436,35500,35500,7
2022-030A,In Orbit,Elliptical,717.6,39319,1034,62.75
2010-058A,In Orbit,Elliptical,645.98,38105,2253,62.85
2011-018A,In Orbit,Elliptical,717.88,38637,1722,64.47
2012-063A,In Orbit,Elliptical,718.04,38860,1494,63.77
2014-069A,In Orbit,Elliptical,717.88,39398,962,62.82
2019-046A,In Orbit,Elliptical,725.21,39735,986,62.8
2020-015A,In Orbit,Elliptical,717.56,39308,1036,62.84
2019-081C,In Orbit,Low Earth Orbit,94.8,517,499,97.5
2019-038A,In Orbit,Low Earth Orbit,101.1,815,812,98.5
2014-037A,In Orbit,Low Earth Orbit,101.3,828,819,98.81
2012-035B,In Orbit,Geostationary Orbit,1436.15,35791,35784,1.8
2015-034A,In Orbit,Geostationary Orbit,1436.1,35795,35791,3.1
2002-040B,In Orbit,Geostationary Orbit,1436.1,35793,35781,0.46
2005-049B,In Orbit,Geostationary Orbit,1436,35795,35775,0.29
2006-044A,In Orbit,Low Earth Orbit,101.3,821,820,98.7
2012-049A,In Orbit,Low Earth Orbit,101.3,822,819,98.7
2018-087A,In Orbit,Low Earth Orbit,101.2,829,825,98.7
2019-067B,In Orbit,Geostationary Orbit,1450.1,36000,36000,1.5
2020-056B,In Orbit,Geostationary Orbit,1450.1,35789,35783,1.5
2012-075B,In Orbit,Geostationary Orbit,1436.16,35791,35784,0.07
2015-056A,In Orbit,Geostationary Orbit,1436.06,35805,35767,7.12
2020-068D,In Orbit,Low Earth Orbit,95.8,567,544,97.7
2019-003D,In Orbit,Low Earth Orbit,94.6,511,490,97.3
2018-004W,In Orbit,Low Earth Orbit,94.5,505,493,97.5
2016-026A,In Orbit,Low Earth Orbit,94.1,487,469,97.27
1994-009A,In Orbit,Geostationary Orbit,1436.13,35819,35754,5.99
2001-009A,In Orbit,Geostationary Orbit,1435.04,35768,35764,4.5
2002-001A,In Orbit,Geostationary Orbit,1436.12,35820,35753,3.45
2003-012A,In Orbit,Geostationary Orbit,1436.13,35806,35768,0.82
2015-011A,In Orbit,Elliptical,1433,70009,1375,28.9
2015-011B,In Orbit,Elliptical,1433,70117,1357,29
2015-011C,In Orbit,Elliptical,1433,70045,1429,29
2015-011D,In Orbit,Elliptical,1433,70157,1317,29
2017-070A,In Orbit,Low Earth Orbit,97.4,638,636,97.9
2018-095A,In Orbit,Low Earth Orbit,97,606,601,98
2021-068A,In Orbit,Low Earth Orbit,,609,598,37
2003-031D,In Orbit,Low Earth Orbit,101.4,832,817,98.7
2018-099Y,In Orbit,Low Earth Orbit,96.3,590,572,97.7
2019-038N,In Orbit,Low Earth Orbit,95.2,550,512,97.5
2003-042A,In Orbit,Low Earth Orbit,98.3,690,669,97.8
2019-018AF,Inactive,NULL,NULL,NULL,NULL,NULL
1995-019A,In Orbit,Geostationary Orbit,1436.09,35796,35776,4.02
2000-014A,Decayed,NULL,NULL,NULL,NULL,NULL
2012-009A,In Orbit,Geostationary Orbit,1436.1,36006,35569,3.73
2013-036A,In Orbit,Geostationary Orbit,1436.1,36023,35550,4.11
2015-002A,In Orbit,Geostationary Orbit,1436.1,35998,35576,4.57
2015-044A,In Orbit,Geostationary Orbit,1436.1,35997,35576,4.8
2016-041A,In Orbit,Geostationary Orbit,1436.1,35998,35576,4.5
2017-042V,In Orbit,Low Earth Orbit,96.6,602,486,97.6
2021-102G,In Orbit,Low Earth Orbit,96.6,572,543,97.6
2004-049B,In Orbit,Low Earth Orbit,97.9,659,654,98.4
2009-041E,In Orbit,Low Earth Orbit,97.3,672,583,98.1
2020-061BA,In Orbit,Low Earth Orbit,94.5,535,531,97.5
2021-059CN,In Orbit,Low Earth Orbit,94.5,540,519,97.5
2019-022E,In Orbit,Low Earth Orbit,92.6,483,468,51.6
2010-022A,In Orbit,Medium Earth Orbit,718.94,20224,20188,55
2015-033A,In Orbit,Medium Earth Orbit,728.96,20459,20446,54.9
2015-062A,In Orbit,Medium Earth Orbit,97.7,20486,20426,55
2016-007A,In Orbit,Medium Earth Orbit,717.9,20188,20175,55
2011-036A,In Orbit,Medium Earth Orbit,729.18,20464,20451,55.03
2012-053A,In Orbit,Medium Earth Orbit,718,20191,20174,54.95
2013-023A,In Orbit,Medium Earth Orbit,719.32,20247,20184,55.09
2014-008A,In Orbit,Medium Earth Orbit,729.39,20469,20457,54.98
2014-026A,In Orbit,Medium Earth Orbit,717.92,20188,20174,55.05
2014-045A,In Orbit,Medium Earth Orbit,729,20476,20471,54.92
2014-068A,In Orbit,Medium Earth Orbit,718.02,20211,20155,54.97
2015-013A,In Orbit,Medium Earth Orbit,729.14,20469,20445,55
2018-109A,In Orbit,Medium Earth Orbit,717.88,20189,20171,54.9
2019-056A,In Orbit,Medium Earth Orbit,718.01,20203,20188,55.1
2020-041A,In Orbit,Medium Earth Orbit,717.9,20199,20165,55.06
2020-078A,In Orbit,Medium Earth Orbit,717.9,20186,20178,55
2021-054A,In Orbit,Medium Earth Orbit,717.9,20198,20168,55
2004-009A,In Orbit,Medium Earth Orbit,717.98,20276,20089,55
2004-045A,In Orbit,Medium Earth Orbit,718,20426,19938,54.8
1997-035A,In Orbit,Medium Earth Orbit,718.09,20247,20123,54.9
1999-055A,In Orbit,Medium Earth Orbit,717.97,20268,20096,53
2000-025A,In Orbit,Medium Earth Orbit,718.03,20234,20133,54.9
2000-040A,In Orbit,Medium Earth Orbit,722.98,20427,20184,55
2000-071A,In Orbit,Medium Earth Orbit,724.28,20498,20177,55
2001-004A,In Orbit,Medium Earth Orbit,718.09,20266,20104,55
2003-005A,In Orbit,Medium Earth Orbit,720.71,20344,20155,55
2003-010A,In Orbit,Medium Earth Orbit,720.65,20433,20063,54.9
2005-038A,In Orbit,Medium Earth Orbit,717.95,20221,20142,55.08
2006-042A,In Orbit,Medium Earth Orbit,717.93,20342,20020,54.94
2006-052A,In Orbit,Medium Earth Orbit,722.19,20366,20206,55.02
2007-047A,In Orbit,Medium Earth Orbit,717.93,20213,20149,54.8
2007-062A,In Orbit,Medium Earth Orbit,719.92,20311,20150,54.96
2008-012A,In Orbit,Medium Earth Orbit,716.4,20152,20135,55.1
2009-043A,In Orbit,Medium Earth Orbit,718.07,20209,20160,55.12
2015-049G,In Orbit,Low Earth Orbit,95.22,540,519,97.45
2017-008BX,In Orbit,Low Earth Orbit,94.6,507,496,97.5
2022-011A,In Orbit,Medium Earth Orbit,750,1999,1992,67.09
2020-061F,In Orbit,Low Earth Orbit,94.5,523,516,97.5
2021-033F,In Orbit,Low Earth Orbit,95.2,509,494,97.4
2013-009D,In Orbit,Low Earth Orbit,100.4,786,772,98.6
2021-059CR,In Orbit,Low Earth Orbit,95.1,533,519,97.5
2020-068W,In Orbit,Low Earth Orbit,95.6,567,544,97.8
2020-068X,In Orbit,Low Earth Orbit,95.6,567,544,97.8
2020-068V,In Orbit,Low Earth Orbit,95.6,568,544,97.8
2020-068U,In Orbit,Low Earth Orbit,95.6,568,544,97.8
2018-099BF,In Orbit,Low Earth Orbit,96.3,588,572,97.7
2019-003F,In Orbit,Low Earth Orbit,94.5,512,480,97.3
2011-077A,In Orbit,Geostationary Orbit,1436.1,35795,35793,0.2
2011-044B,In Orbit,Low Earth Orbit,98.7,705,691,98.2
2011-044C,In Orbit,Low Earth Orbit,98.3,696,661,98.2
2010-037A,In Orbit,Geostationary Orbit,1436.23,35813,35795,0.05
2008-044A,In Orbit,Geostationary Orbit,1436.1,35794,35779,0.01
2009-050A,In Orbit,Geostationary Orbit,1436.1,35700,35700,0.01
2012-026A,In Orbit,Geostationary Orbit,1436.09,35809,35764,0.04
2019-076A,In Orbit,Low Earth Orbit,102.8,898,887,45
2019-076B,In Orbit,Low Earth Orbit,102.8,897,886,45
2019-076C,In Orbit,Low Earth Orbit,102.8,897,886,45
2019-076D,In Orbit,Low Earth Orbit,102.8,898,884,45
2019-076E,In Orbit,Low Earth Orbit,102.8,897,884,45
2021-064A,In Orbit,Low Earth Orbit,102.8,866,857,45
2021-064B,In Orbit,Low Earth Orbit,102.8,866,856,45
2021-064C,In Orbit,Low Earth Orbit,102.8,866,855,45
2021-064D,In Orbit,Low Earth Orbit,102.8,866,854,45
2021-064E,In Orbit,Low Earth Orbit,102.8,866,853,45
2017-036B,Inactive,NULL,NULL,NULL,NULL,NULL
1998-030A,In Orbit,Low Earth Orbit,101,816,800,98.7
2005-018A,In Orbit,Low Earth Orbit,102,864,843,99.1
2009-005A,In Orbit,Low Earth Orbit,102,864,845,98.9
2017-073A,In Orbit,Low Earth Orbit,101.2,819,817,98.7
2020-068J,In Orbit,Low Earth Orbit,95.8,568,546,97.7
2017-042B,In Orbit,Low Earth Orbit,96.5,605,586,97.6
2017-042D,In Orbit,Low Earth Orbit,96.5,605,586,97.6
2021-034E,In Orbit,Low Earth Orbit,96,613,609,97.8
2018-071B,In Orbit,Low Earth Orbit,96,600,586,97.8
2011-061A,In Orbit,Low Earth Orbit,101.4,827,827,98.7
2019-036B,In Orbit,Low Earth Orbit,99,720,710,24
2020-037A,In Orbit,Low Earth Orbit,96.5,600,585,97.7
2020-037B,In Orbit,Low Earth Orbit,96.5,600,585,97.7
2020-037C,In Orbit,Low Earth Orbit,96.5,600,585,97.7
2020-046A,In Orbit,Low Earth Orbit,96.15,579,569,54
